MovieID,List Index,Title,Genres
3014,2945,Bustin' Loose (1981),Comedy
3015,2946,Coma (1978),Thriller
3016,2947,Creepshow (1982),Horror
3017,2948,Creepshow 2 (1987),Horror
3018,2949,Re-Animator (1985),Horror
3019,2950,Drugstore Cowboy (1989),Crime|Drama
3020,2951,Falling Down (1993),Action|Drama
3021,2952,"Funhouse, The (1981)",Horror
3022,2953,"General, The (1927)",Comedy
3023,2954,My Best Girl (1927),Comedy|Romance
3024,2955,Piranha (1978),Horror|Sci-Fi
3025,2956,Rough Night in Jericho (1967),Western
3026,2957,Slaughterhouse (1987),Horror
3027,2958,Slaughterhouse 2 (1988),Horror
3028,2959,"Taming of the Shrew, The (1967)",Comedy
3029,2960,Nighthawks (1981),Action|Drama
3030,2961,Yojimbo (1961),Comedy|Drama|Western
3031,2962,Repossessed (1990),Comedy
3032,2963,"Omega Man, The (1971)",Sci-Fi
3033,2964,Spaceballs (1987),Comedy|Sci-Fi
3034,2965,Robin Hood (1973),Animation|Children's
3035,2966,Mister Roberts (1955),Comedy|Drama|War
3036,2967,Quest for Fire (1981),Adventure
3037,2968,Little Big Man (1970),Comedy|Drama|Western
3038,2969,"Face in the Crowd, A (1957)",Drama
3039,2970,Trading Places (1983),Comedy
3040,2971,Meatballs (1979),Comedy
3041,2972,Meatballs Part II (1984),Comedy
3042,2973,Meatballs III (1987),Comedy
3043,2974,Meatballs 4 (1992),Comedy
3044,2975,Dead Again (1991),Mystery|Romance|Thriller
3045,2976,Peter's Friends (1992),Comedy|Drama
3046,2977,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
3047,2978,Experience Preferred... But Not Essential (1982),Drama
3048,2979,Under the Rainbow (1981),Comedy
3049,2980,How I Won the War (1967),Comedy|War
3050,2981,Light It Up (1999),Drama
3051,2982,Anywhere But Here (1999),Drama
3052,2983,Dogma (1999),Comedy
3053,2984,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
3054,2985,Pokémon: The First Movie (1998),Animation|Children's
3055,2986,Felicia's Journey (1999),Thriller
3056,2987,Oxygen (1999),Thriller
3057,2988,Where's Marlowe? (1999),Comedy
3058,2989,"Ape, The (1940)",Horror|Sci-Fi
3059,2990,British Intelligence (1940),Drama
3060,2991,"Commitments, The (1991)",Comedy|Drama
3061,2992,Holiday Inn (1942),Comedy|Musical
3062,2993,"Longest Day, The (1962)",Action|Drama|War
3063,2994,Poison Ivy (1992),Thriller
3064,2995,Poison Ivy: New Seduction (1997),Thriller
3065,2996,Ten Benny (1997),Drama
3066,2997,Tora! Tora! Tora! (1970),War
3067,2998,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
3068,2999,"Verdict, The (1982)",Drama
3069,3000,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
3070,3001,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
3071,3002,Stand and Deliver (1987),Drama
3072,3003,Moonstruck (1987),Comedy
3073,3004,"Sandpiper, The (1965)",Drama|Romance
3074,3005,Jeremiah Johnson (1972),Western
3075,3006,Repulsion (1965),Thriller
3076,3007,Irma la Douce (1963),Comedy
3077,3008,42 Up (1998),Documentary
3078,3009,Liberty Heights (1999),Drama
3079,3010,Mansfield Park (1999),Drama
3080,3011,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi
3081,3012,Sleepy Hollow (1999),Horror|Romance
3082,3013,"World Is Not Enough, The (1999)",Action|Thriller
3083,3014,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
3084,3015,Home Page (1999),Documentary
3085,3016,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror
3086,3017,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
3087,3018,Scrooged (1988),Comedy
3088,3019,Harvey (1950),Comedy
3089,3020,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
3090,3021,Matewan (1987),Drama
3091,3022,Kagemusha (1980),Drama|War
3092,3023,Chushingura (1962),Drama
3093,3024,McCabe & Mrs. Miller (1971),Drama|Western
3094,3025,Maurice (1987),Drama|Romance
3095,3026,"Grapes of Wrath, The (1940)",Drama
3096,3027,My Man Godfrey (1957),Comedy
3097,3028,"Shop Around the Corner, The (1940)",Comedy|Romance
3098,3029,"Natural, The (1984)",Drama
3099,3030,Shampoo (1975),Comedy|Romance
3100,3031,"River Runs Through It, A (1992)",Drama
3101,3032,Fatal Attraction (1987),Thriller
3102,3033,Jagged Edge (1985),Thriller
3103,3034,Stanley & Iris (1990),Drama|Romance
3104,3035,Midnight Run (1988),Action|Adventure|Comedy|Crime
3105,3036,Awakenings (1990),Drama
3106,3037,Come See the Paradise (1990),Drama|Romance
3107,3038,Backdraft (1991),Action|Drama
3108,3039,"Fisher King, The (1991)",Comedy|Drama|Romance
3109,3040,"River, The (1984)",Drama
3110,3041,Country (1984),Drama
3111,3042,Places in the Heart (1984),Drama
3112,3043,'Night Mother (1986),Drama
3113,3044,End of Days (1999),Action|Thriller
3114,3045,Toy Story 2 (1999),Animation|Children's|Comedy
3115,3046,Flawless (1999),Drama
3116,3047,Miss Julie (1999),Drama
3117,3048,Ride with the Devil (1999),Drama|Romance|War
3118,3049,Tumbleweeds (1999),Drama
3119,3050,Bay of Blood (Reazione a catena) (1971),Horror
3120,3051,"Distinguished Gentleman, The (1992)",Comedy
3121,3052,"Hitch-Hiker, The (1953)",Film-Noir
3122,3053,Santa Fe Trail (1940),Drama|Romance|Western
3123,3054,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
3124,3055,Agnes Browne (1999),Comedy|Drama
3125,3056,"End of the Affair, The (1999)",Drama
3126,3057,"End of the Affair, The (1955)",Drama
3127,3058,Holy Smoke (1999),Drama
3128,3059,"Map of the World, A (1999)",Drama
3129,3060,Sweet and Lowdown (1999),Comedy|Drama
3130,3061,Bonfire of the Vanities (1990),Comedy
3131,3062,Broadway Damage (1997),Comedy
3132,3063,Daddy Long Legs (1919),Comedy
3133,3064,Go West (1925),Comedy
3134,3065,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
3135,3066,"Great Santini, The (1979)",Drama
3136,3067,"James Dean Story, The (1957)",Documentary
3137,3068,"Sea Wolves, The (1980)",Action|War
3138,3069,Stealing Home (1988),Drama
3139,3070,Tarzan the Fearless (1933),Action|Adventure
3140,3071,"Three Ages, The (1923)",Comedy
3141,3072,"Two Jakes, The (1990)",Drama
3142,3073,U2: Rattle and Hum (1988),Documentary|Musical
3143,3074,Hell in the Pacific (1968),Drama|War
3144,3075,"Glass Bottom Boat, The (1966)",Comedy|Romance
3145,3076,"Cradle Will Rock, The (1999)",Drama
3146,3077,Deuce Bigalow: Male Gigolo (1999),Comedy
3147,3078,"Green Mile, The (1999)",Drama|Thriller
3148,3079,"Cider House Rules, The (1999)",Drama
3149,3080,Diamonds (1999),Mystery
3150,3081,"War Zone, The (1999)",Drama
3151,3082,"Bat Whispers, The (1930)",Crime|Drama|Mystery
3152,3083,"Last Picture Show, The (1971)",Drama
3153,3084,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3154,3085,Blood on the Sun (1945),Drama|War
3155,3086,Anna and the King (1999),Drama|Romance
3156,3087,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
3157,3088,Stuart Little (1999),Children's|Comedy
3158,3089,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3159,3090,Fantasia 2000 (1999),Animation|Children's|Musical
3160,3091,Magnolia (1999),Drama
3161,3092,Onegin (1999),Drama
3162,3093,Simpatico (1999),Comedy|Drama
3163,3094,Topsy-Turvy (1999),Drama
3164,3095,"Alley Cats, The (1968)",Drama
3165,3096,Boiling Point (1993),Action|Drama
3166,3097,Brenda Starr (1989),Adventure
3167,3098,Carnal Knowledge (1971),Drama
3168,3099,Easy Rider (1969),Adventure|Drama
3169,3100,"Falcon and the Snowman, The (1984)",Drama
3170,3101,Hi-Yo Silver (1940),Western
3171,3102,Room at the Top (1959),Drama
3172,3103,Ulysses (Ulisse) (1954),Adventure
3173,3104,Any Given Sunday (1999),Drama
3174,3105,Man on the Moon (1999),Comedy|Drama
3175,3106,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3176,3107,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3177,3108,Next Friday (1999),Comedy
3178,3109,"Hurricane, The (1999)",Drama
3179,3110,Angela's Ashes (1999),Drama
3180,3111,Play it to the Bone (1999),Comedy|Drama
3181,3112,Titus (1999),Drama
3182,3113,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
3183,3114,"Third Miracle, The (1999)",Drama
3184,3115,Montana (1998),Action|Comedy|Crime|Drama
3185,3116,Snow Falling on Cedars (1999),Drama
3186,3117,"Girl, Interrupted (1999)",Drama
3187,3118,Trans (1998),Drama
3188,3119,"Life and Times of Hank Greenberg, The (1998)",Documentary
3189,3120,My Dog Skip (1999),Comedy
3190,3121,Supernova (2000),Adventure|Sci-Fi
3191,3122,"Quarry, The (1998)",Drama
3192,3123,"Terrorist, The (Malli) (1998)",Drama
3193,3124,Creature (1999),Documentary
3194,3125,"Way We Were, The (1973)",Drama
3195,3126,Tess of the Storm Country (1922),Drama
3196,3127,Stalag 17 (1953),Drama|War
3197,3128,"Presidio, The (1988)",Action
3198,3129,Papillon (1973),Drama
3199,3130,Pal Joey (1957),Comedy|Musical|Romance
3200,3131,"Last Detail, The (1973)",Comedy|Drama
3201,3132,Five Easy Pieces (1970),Drama
3202,3133,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama
3203,3134,Dead Calm (1989),Thriller
3204,3135,"Boys from Brazil, The (1978)",Thriller
3205,3136,Black Sunday (La Maschera Del Demonio) (1960),Horror
3206,3137,Against All Odds (1984),Romance
3207,3138,"Snows of Kilimanjaro, The (1952)",Adventure
3208,3139,Loaded Weapon 1 (1993),Action|Comedy
3209,3140,"Loves of Carmen, The (1948)",Drama
3210,3141,Fast Times at Ridgemont High (1982),Comedy
3211,3142,"Cry in the Dark, A (1988)",Drama
3212,3143,Born to Win (1971),Drama
3213,3144,Batman: Mask of the Phantasm (1993),Animation|Children's
3214,3145,American Flyers (1985),Drama
3215,3146,Voyage of the Damned (1976),Drama
3216,3147,Vampyros Lesbos (Las Vampiras) (1970),Horror
3217,3148,"Star Is Born, A (1937)",Drama
3218,3149,Poison (1991),Drama
3219,3150,Pacific Heights (1990),Thriller
3220,3151,Night Tide (1961),Drama
3221,3152,"Draughtsman's Contract, The (1982)",Drama
3222,3153,Carmen (1984),Drama
3223,3154,"Zed & Two Noughts, A (1985)",Drama
3224,3155,Woman in the Dunes (Suna no onna) (1964),Drama
3225,3156,Down to You (2000),Comedy|Romance
3226,3157,Hellhounds on My Trail (1999),Documentary
3227,3158,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller
3228,3159,Wirey Spindell (1999),Comedy
3229,3160,Another Man's Poison (1952),Crime|Drama
3230,3161,"Odessa File, The (1974)",Thriller
3231,3162,"Saphead, The (1920)",Comedy
3232,3163,Seven Chances (1925),Comedy
3233,3164,Smashing Time (1967),Comedy
3234,3165,Train Ride to Hollywood (1978),Comedy
3235,3166,Where the Buffalo Roam (1980),Comedy
3236,3167,Zachariah (1971),Western
3237,3168,Kestrel's Eye (Falkens öga) (1998),Documentary
3238,3169,Eye of the Beholder (1999),Thriller
3239,3170,Isn't She Great? (2000),Comedy
3240,3171,"Big Tease, The (1999)",Comedy
3241,3172,"Cup, The (Phörpa) (1999)",Comedy
3242,3173,Santitos (1997),Comedy
3243,3174,Encino Man (1992),Comedy
3244,3175,"Goodbye Girl, The (1977)",Comedy|Romance
3245,3176,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
3246,3177,Malcolm X (1992),Drama
3247,3178,Sister Act (1992),Comedy|Crime
3248,3179,Sister Act 2: Back in the Habit (1993),Comedy
3249,3180,"Hand That Rocks the Cradle, The (1992)",Thriller
3250,3181,Alive (1993),Drama
3251,3182,Agnes of God (1985),Drama|Mystery
3252,3183,Scent of a Woman (1992),Drama
3253,3184,Wayne's World (1992),Comedy
3254,3185,Wayne's World 2 (1993),Comedy
3255,3186,"League of Their Own, A (1992)",Comedy|Drama
3256,3187,Patriot Games (1992),Action|Thriller
3257,3188,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
3258,3189,Death Becomes Her (1992),Comedy
3259,3190,Far and Away (1992),Drama|Romance
3260,3191,Howards End (1992),Drama
3261,3192,Singles (1992),Comedy|Drama|Romance
3262,3193,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
3263,3194,White Men Can't Jump (1992),Comedy
3264,3195,Buffy the Vampire Slayer (1992),Comedy|Horror
3265,3196,Hard-Boiled (Lashou shentan) (1992),Action|Crime
3266,3197,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama
3267,3198,"Mariachi, El (1992)",Action|Thriller
3268,3199,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3269,3200,Forever Young (1992),Adventure|Romance|Sci-Fi
3270,3201,"Cutting Edge, The (1992)",Drama
3271,3202,Of Mice and Men (1992),Drama
3272,3203,Bad Lieutenant (1992),Crime|Drama
3273,3204,Scream 3 (2000),Horror|Mystery|Thriller
3274,3205,Single White Female (1992),Action
3275,3206,"Boondock Saints, The (1999)",Action|Comedy
3276,3207,Gun Shy (2000),Comedy
3277,3208,Beloved/Friend (Amigo/Amado) (1999),Drama
3278,3209,Gendernauts (1999),Documentary
3279,3210,Knockout (1999),Action|Adventure
3280,3211,"Baby, The (1973)",Horror
3281,3212,"Brandon Teena Story, The (1998)",Documentary
3282,3213,Different for Girls (1996),Comedy
3283,3214,Minnie and Moskowitz (1971),Action
3284,3215,They Might Be Giants (1971),Comedy|Romance
3285,3216,"Beach, The (2000)",Adventure|Drama
3286,3217,Snow Day (2000),Comedy
3287,3218,"Tigger Movie, The (2000)",Animation|Children's
3288,3219,Cotton Mary (1999),Drama
3289,3220,Not One Less (Yi ge dou bu neng shao) (1999),Drama
3290,3221,Soft Toilet Seats (1999),Comedy
3291,3222,Trois (2000),Thriller
3292,3223,"Big Combo, The (1955)",Film-Noir
3293,3224,Conceiving Ada (1997),Drama|Sci-Fi
3294,3225,Eaten Alive (1976),Horror
3295,3226,Raining Stones (1993),Drama
3296,3227,To Sir with Love (1967),Drama
3297,3228,With Byrd at the South Pole (1930),Documentary
3298,3229,Boiler Room (2000),Drama
3299,3230,Hanging Up (2000),Comedy|Drama
3300,3231,Pitch Black (2000),Action|Sci-Fi
3301,3232,"Whole Nine Yards, The (2000)",Comedy|Crime
3302,3233,Beautiful People (1999),Comedy
3303,3234,Black Tar Heroin: The Dark End of the Street (1999),Documentary
3304,3235,Blue Collar (1978),Crime|Drama
3305,3236,Bluebeard (1944),Film-Noir|Horror
3306,3237,"Circus, The (1928)",Comedy
3307,3238,City Lights (1931),Comedy|Drama|Romance
3308,3239,"Flamingo Kid, The (1984)",Comedy|Drama
3309,3240,"Dog's Life, A (1920)",Comedy
3310,3241,"Kid, The (1921)",Action
3311,3242,"Man from Laramie, The (1955)",Western
3312,3243,"McCullochs, The (1975)",Drama
3313,3244,Class Reunion (1982),Comedy
3314,3245,"Big Trees, The (1952)",Action|Drama
3315,3246,Happy Go Lovely (1951),Musical
3316,3247,Reindeer Games (2000),Action|Thriller
3317,3248,Wonder Boys (2000),Comedy|Drama
3318,3249,Deterrence (1998),Thriller
3319,3250,Judy Berlin (1999),Drama
3320,3251,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
3321,3252,"Waiting Game, The (2000)",Comedy
3322,3253,3 Strikes (2000),Comedy
3323,3254,Chain of Fools (2000),Comedy|Crime
3324,3255,Drowning Mona (2000),Comedy
3325,3256,"Next Best Thing, The (2000)",Comedy|Drama
3326,3257,What Planet Are You From? (2000),Comedy|Sci-Fi
3327,3258,Beyond the Mat (2000),Documentary
3328,3259,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3329,3260,"Year My Voice Broke, The (1987)",Drama
3330,3261,Splendor in the Grass (1961),Drama
3331,3262,My Tutor (1983),Drama
3332,3263,"Legend of Lobo, The (1962)",Adventure|Children's
3333,3264,"Killing of Sister George, The (1968)",Drama
3334,3265,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3335,3266,Jail Bait (1954),Crime|Drama
3336,3267,It Happened Here (1961),Drama
3337,3268,I'll Never Forget What's 'is Name (1967),Comedy|Drama
3338,3269,For All Mankind (1989),Documentary
3339,3270,Cross of Iron (1977),War
3340,3271,Bride of the Monster (1956),Horror|Sci-Fi
3341,3272,Born Yesterday (1950),Comedy
3342,3273,Birdy (1984),Drama|War
3343,3274,And God Created Woman (1988),Comedy|Drama|Romance
3344,3275,Blood Feast (1963),Horror
3345,3276,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
3346,3277,Color Me Blood Red (1965),Horror
3347,3278,Never Cry Wolf (1983),Drama
3348,3279,"Night Visitor, The (1970)",Crime|Thriller
3349,3280,"Perils of Pauline, The (1947)",Comedy
3350,3281,"Raisin in the Sun, A (1961)",Drama
3351,3282,Two Thousand Maniacs! (1964),Horror
3352,3283,Brown's Requiem (1998),Drama
3353,3284,"Closer You Get, The (2000)",Comedy|Romance
3354,3285,Mission to Mars (2000),Sci-Fi
3355,3286,"Ninth Gate, The (2000)",Thriller
3356,3287,Condo Painting (2000),Documentary
3357,3288,East-West (Est-ouest) (1999),Drama|Romance
3358,3289,Defending Your Life (1991),Comedy|Romance
3359,3290,Breaking Away (1979),Drama
3360,3291,Hoosiers (1986),Drama
3361,3292,Bull Durham (1988),Comedy
3362,3293,Dog Day Afternoon (1975),Comedy|Crime|Drama
3363,3294,American Graffiti (1973),Comedy|Drama
3364,3295,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3365,3296,"Searchers, The (1956)",Western
3366,3297,Where Eagles Dare (1969),Action|Adventure|War
3367,3298,"Devil's Brigade, The (1968)",War
3368,3299,"Big Country, The (1958)",Romance|Western
3369,3300,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime
3370,3301,Betrayed (1988),Drama|Thriller
3371,3302,Bound for Glory (1976),Drama
3372,3303,"Bridge at Remagen, The (1969)",Action|War
3373,3304,Buck and the Preacher (1972),Western
3374,3305,Daughters of the Dust (1992),Drama
3375,3306,Destination Moon (1950),Sci-Fi
3376,3307,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance
3377,3308,Hangmen Also Die (1943),Drama|War
3378,3309,"Ogre, The (Der Unhold) (1996)",Drama
3379,3310,On the Beach (1959),Drama
3380,3311,Railroaded! (1947),Film-Noir
3381,3312,Slaves to the Underground (1997),Comedy|Drama
3382,3313,Song of Freedom (1936),Drama
3383,3314,Big Fella (1937),Drama|Musical
3384,3315,"Taking of Pelham One Two Three, The (1974)",Action
3385,3316,Volunteers (1985),Comedy
3386,3317,JFK (1991),Drama|Mystery
3387,3318,Who's Harry Crumb? (1989),Comedy
3388,3319,Harry and the Hendersons (1987),Comedy
3389,3320,Let's Get Harry (1986),Action|Adventure
3390,3321,Shanghai Surprise (1986),Adventure
3391,3322,Who's That Girl? (1987),Comedy
3392,3323,She-Devil (1989),Comedy
3393,3324,Date with an Angel (1987),Comedy|Fantasy
3394,3325,Blind Date (1987),Comedy|Romance
3395,3326,Nadine (1987),Comedy
3396,3327,"Muppet Movie, The (1979)",Children's|Comedy
3397,3328,"Great Muppet Caper, The (1981)",Children's|Comedy
3398,3329,"Muppets Take Manhattan, The (1984)",Children's|Comedy
3399,3330,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
3400,3331,We're Back! A Dinosaur's Story (1993),Animation|Children's
3401,3332,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3402,3333,Turtle Diary (1985),Drama
3403,3334,Raise the Titanic (1980),Drama|Thriller
3404,3335,Titanic (1953),Action|Drama
3405,3336,"Night to Remember, A (1958)",Action|Drama
3406,3337,Captain Horatio Hornblower (1951),Action|Adventure|War
3407,3338,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
3408,3339,Erin Brockovich (2000),Drama
3409,3340,Final Destination (2000),Drama|Thriller
3410,3341,Soft Fruit (1999),Comedy|Drama
3411,3342,Babymother (1998),Drama
3412,3343,"Bear, The (1988)",Adventure
3413,3344,Impact (1949),Crime|Drama
3414,3345,Love Is a Many-Splendored Thing (1955),Romance
3415,3346,"Mirror, The (Zerkalo) (1975)",Drama
3416,3347,"Trial, The (Le Procès) (1963)",Drama
3417,3348,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
3418,3349,Thelma & Louise (1991),Action|Drama
3419,3350,Something for Everyone (1970),Comedy|Crime
3420,3351,...And Justice for All (1979),Drama|Thriller
3421,3352,Animal House (1978),Comedy
3422,3353,She's Gotta Have It (1986),Comedy|Romance
3423,3354,School Daze (1988),Drama
3424,3355,Do the Right Thing (1989),Comedy|Drama
3425,3356,Mo' Better Blues (1990),Drama
3426,3357,Jungle Fever (1991),Drama|Romance
3427,3358,Coogan's Bluff (1968),Crime
3428,3359,"Champ, The (1979)",Drama
3429,3360,Creature Comforts (1990),Animation|Comedy
3430,3361,Death Wish (1974),Action|Drama
3431,3362,Death Wish II (1982),Action|Drama
3432,3363,Death Wish 3 (1985),Action|Drama
3433,3364,Death Wish 4: The Crackdown (1987),Action|Drama
3434,3365,Death Wish V: The Face of Death (1994),Action|Drama
3435,3366,Double Indemnity (1944),Crime|Film-Noir
3436,3367,Dying Young (1991),Drama|Romance
3437,3368,Cool as Ice (1991),Drama
3438,3369,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
3439,3370,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
3440,3371,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy
3441,3372,Red Dawn (1984),Action|War
3442,3373,Band of the Hand (1986),Action
3443,3374,Born American (1986),Action|Drama|Thriller
3444,3375,Bloodsport (1988),Action
3445,3376,Eyes of Laura Mars (1978),Mystery|Thriller
3446,3377,Funny Bones (1995),Comedy
3447,3378,"Good Earth, The (1937)",Drama
3448,3379,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3449,3380,"Good Mother, The (1988)",Drama
3450,3381,Grumpy Old Men (1993),Comedy
3451,3382,Guess Who's Coming to Dinner (1967),Comedy|Drama
3452,3383,Romeo Must Die (2000),Action|Romance
3453,3384,Here on Earth (2000),Drama|Romance
3454,3385,Whatever It Takes (2000),Comedy|Romance
3455,3386,Buddy Boy (1999),Drama|Thriller
3456,3387,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
3457,3388,Waking the Dead (1999),Drama
3458,3389,Blood and Sand (Sangre y Arena) (1989),Drama|Romance
3459,3390,Gothic (1986),Drama|Horror
3460,3391,Hillbillys in a Haunted House (1967),Comedy
3461,3392,Lord of the Flies (1963),Adventure|Drama|Thriller
3462,3393,Modern Times (1936),Comedy
3463,3394,Last Resort (1994),Comedy
3464,3395,Solar Crisis (1993),Sci-Fi|Thriller
3465,3396,That's Life! (1986),Drama
3466,3397,Heart and Souls (1993),Comedy|Fantasy
3467,3398,Hud (1963),Drama|Western
3468,3399,"Hustler, The (1961)",Drama
3469,3400,Inherit the Wind (1960),Drama
3470,3401,Dersu Uzala (1974),Adventure|Drama
3471,3402,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
3472,3403,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
3473,3404,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
3474,3405,Retroactive (1997),Sci-Fi|Thriller
3475,3406,"Place in the Sun, A (1951)",Drama|Romance
3476,3407,Jacob's Ladder (1990),Horror|Mystery|Thriller
3477,3408,Empire Records (1995),Comedy|Drama
3478,3409,"Bamba, La (1987)",Drama
3479,3410,Ladyhawke (1985),Adventure|Fantasy|Romance
3480,3411,Lucas (1986),Drama
3481,3412,High Fidelity (2000),Comedy
3482,3413,Price of Glory (2000),Drama
3483,3414,"Road to El Dorado, The (2000)",Animation|Children's
3484,3415,"Skulls, The (2000)",Thriller
3485,3416,Autopsy (Macchie Solari) (1975),Horror
3486,3417,Devil Girl From Mars (1954),Sci-Fi
3487,3418,"Dorado, El (1967)",Western
3488,3419,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
3489,3420,Hook (1991),Adventure|Fantasy
3490,3421,Horror Express (1972),Horror
3491,3422,My Chauffeur (1986),Comedy
3492,3423,"Son of the Sheik, The (1926)",Adventure
3493,3424,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror
3494,3425,True Grit (1969),Adventure|Western
3495,3426,Roadside Prophets (1992),Comedy|Drama
3496,3427,Madame Sousatzka (1988),Drama
3497,3428,Max Dugan Returns (1983),Comedy
3498,3429,Midnight Express (1978),Drama
3499,3430,Misery (1990),Horror
3500,3431,Mr. Saturday Night (1992),Comedy|Drama
3501,3432,Murphy's Romance (1985),Comedy|Romance
3502,3433,My Life (1993),Drama
3503,3434,Solaris (Solyaris) (1972),Drama|Sci-Fi
3504,3435,Network (1976),Comedy|Drama
3505,3436,No Way Out (1987),Thriller
3506,3437,North Dallas Forty (1979),Comedy|Drama
3507,3438,"Odd Couple, The (1968)",Comedy
3508,3439,"Outlaw Josey Wales, The (1976)",Western
3509,3440,Black and White (1999),Drama
3510,3441,Frequency (2000),Drama|Thriller
3511,3442,Ready to Rumble (2000),Comedy
3512,3443,Return to Me (2000),Drama|Romance
3513,3444,Rules of Engagement (2000),Drama|Thriller
3514,3445,Joe Gould's Secret (2000),Drama
3515,3446,Me Myself I (2000),Comedy
3516,3447,"Bell, Book and Candle (1958)",Comedy|Romance
3517,3448,"Bells, The (1926)",Crime|Drama
3518,3449,"End of Violence, The (1997)",Drama|Thriller
3519,3450,Force 10 from Navarone (1978),Action|War
3520,3451,How to Stuff a Wild Bikini (1965),Comedy
3521,3452,Mystery Train (1989),Comedy|Crime|Drama
3522,3453,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
3523,3454,Taffin (1988),Action|Thriller
3524,3455,Arthur (1981),Comedy|Romance
3525,3456,Bachelor Party (1984),Comedy
3526,3457,Parenthood (1989),Comedy|Drama
3527,3458,Predator (1987),Action|Sci-Fi|Thriller
3528,3459,"Prince of Tides, The (1991)",Drama|Romance
3529,3460,"Postman Always Rings Twice, The (1981)",Crime|Thriller
3530,3461,Smoking/No Smoking (1993),Comedy
3531,3462,All the Vermeers in New York (1990),Comedy|Drama|Romance
3532,3463,Freedom for Us (À nous la liberté ) (1931),Comedy
3533,3464,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
3534,3465,28 Days (2000),Comedy
3535,3466,American Psycho (2000),Comedy|Horror|Thriller
3536,3467,Keeping the Faith (2000),Comedy|Romance
3537,3468,Where the Money Is (2000),Comedy|Drama
3538,3469,East is East (1999),Comedy
3539,3470,"Filth and the Fury, The (2000)",Documentary
3540,3471,Passion of Mind (1999),Romance|Thriller
3541,3472,Third World Cop (1999),Action
3542,3473,Coming Apart (1969),Drama
3543,3474,Diner (1982),Comedy|Drama
3544,3475,Shakes the Clown (1991),Comedy
3545,3476,Cabaret (1972),Musical|War
3546,3477,What Ever Happened to Baby Jane? (1962),Drama|Thriller
3547,3478,Prick Up Your Ears (1987),Drama
3548,3479,Auntie Mame (1958),Comedy|Drama
3549,3480,Guys and Dolls (1955),Musical
3550,3481,"Hunger, The (1983)",Horror
3551,3482,Marathon Man (1976),Thriller
3552,3483,Caddyshack (1980),Comedy
3553,3484,Gossip (2000),Drama|Thriller
3554,3485,Love and Basketball (2000),Drama|Romance
